channel,audience,spend,impressions,clicks,conversions,ctr,cpc,cpa,engagement_score,trend_alignment,roas,conversion_rate
Instagram,Men 35-44,1690.64,57792,4507,585,0.07798657253599114,0.3751142666962503,2.8899829059829063,0.5,88.0744306788182,5.85,0.13
Facebook,Women 35-44,1690.65,68518,3288,263,0.04798739017484457,0.5141879562043796,6.428326996197719,0.8,83.70152228187166,0.5,0.08
Twitter,Women 18-24,1690.85,57458,2413,168,0.04199589265202409,0.7007252382925818,10.064583333333333,0.8,94.69307286023297,0.5,0.07
Pinterest,Men 18-24,1690.96,70392,1267,38,0.01799920445505171,1.3346172059984216,44.49894736842106,0.1,90.28161851910825,0.5,0.03
Instagram,Women 25-34,1691.03,62965,3400,306,0.05399825299769714,0.49736176470588234,5.526241830065359,0.8,91.05123670701542,5.27,0.09
Twitter,Women 25-34,1691.08,64890,1946,97,0.029989212513484357,0.8690030832476875,17.43381443298969,0.3,82.95661956890032,5.28,0.05
Pinterest,Men 45-60,1691.11,55700,5013,751,0.09,0.337344903251546,2.2518109187749666,0.1,94.78193083366291,1.0832084178408097,0.15
Pinterest,Women 18-24,1691.12,63641,2672,187,0.041985512484090444,0.6329041916167665,9.043422459893048,0.1,91.23280695168157,0.5,0.07
Instagram,Women 35-44,1691.16,63452,2664,186,0.0419844922145874,0.6348198198198198,9.092258064516129,0.9,83.19204772652618,5.58,0.07
Pinterest,Men 35-44,1691.24,70807,2124,106,0.029997034191534735,0.7962523540489642,15.955094339622642,0.1,85.36974480177865,0.8883739004404001,0.05
Twitter,All Ages,1691.26,65280,5483,767,0.0839920343137255,0.30845522524165603,2.20503259452412,0.7,88.11966409047929,6.3,0.14
Facebook,Men 25-34,1691.28,74077,740,7,0.009989605410586282,2.2855135135135134,241.61142857142858,0.9,87.975694436813,4.97,0.01
Pinterest,All Ages,1691.35,68206,3273,261,0.04798698061754098,0.516758325695081,6.480268199233716,0.1,84.8496791792842,1.3406044775257548,0.08
Facebook,Men 35-44,1691.35,51342,2464,197,0.0479918974718554,0.6864245129870129,8.585532994923858,0.1,87.42844708292468,5.22,0.08
Facebook,Men 45-60,1691.35,59663,1431,57,0.02398471414444463,1.1819357092941998,29.672807017543857,0.9,91.88488924333569,7.75,0.04
Twitter,Women 35-44,1691.36,63376,3042,243,0.047999242615501134,0.5560026298487837,6.960329218106995,0.8,97.83583434690568,2.15,0.08
Instagram,Women 35-44,1691.47,71816,861,17,0.011988971816865323,1.964541231126597,99.49823529411765,0.7,82.05960331544873,7.84,0.02
Instagram,Men 45-60,1691.53,65125,781,15,0.011992322456813819,2.1658514724711906,112.76866666666666,0.7,97.52657937928447,1.61,0.02
Facebook,All Ages,1691.58,52280,4077,530,0.07798393267023719,0.41490802060338483,3.1916603773584904,0.3,86.67662415231194,6.85,0.13
Pinterest,Women 35-44,1691.62,74506,4023,362,0.05399565135693769,0.42048719860800393,4.6729834254143645,0.1,96.82697448687343,0.9759600596387494,0.09
Instagram,Men 35-44,1691.64,65131,5471,765,0.08399993858531268,0.3092012429171998,2.211294117647059,0.2,95.09703925006554,4.5,0.14
Instagram,Men 45-60,1691.91,65901,1581,63,0.02399053125142259,1.0701518026565466,26.85571428571429,0.8,93.28008587262961,0.5,0.04
Twitter,All Ages,1692.17,50917,611,12,0.011999921440776166,2.7695090016366612,141.01416666666668,0.5,92.67582237333019,1.99,0.02
Twitter,Women 45-60,1692.3,69376,2913,203,0.041988583948339486,0.5809474768280123,8.336453201970443,0.4,84.46566017639728,4.64,0.07
Facebook,Women 18-24,1692.35,62533,625,6,0.009994722786368797,2.70776,282.05833333333334,0.2,85.45411141951092,7.06,0.01
Twitter,Women 25-34,1692.37,76136,6395,895,0.083994431018178,0.2646395621579359,1.8909162011173184,0.7,88.5512606169223,2.04,0.14
Pinterest,Men 25-34,1692.46,75920,1822,72,0.023998946259220232,0.9289023051591657,23.50638888888889,0.1,91.01331343699304,0.5,0.04
Twitter,Men 35-44,1692.49,57623,1382,55,0.023983478819221492,1.2246671490593344,30.772545454545455,0.9,91.30211875769199,0.5,0.04
Twitter,Men 18-24,1692.53,74791,897,17,0.01199342166838256,1.8868784838350054,99.56058823529412,0.4,96.9623344129811,2.48,0.02
Pinterest,Men 45-60,1692.6,59696,2149,128,0.03599906191369606,0.7876221498371335,13.2234375,0.1,80.60600300860945,0.9366356616313274,0.06
Instagram,Women 45-60,1692.79,75791,5456,654,0.07198743914185061,0.31026209677419353,2.5883639143730885,0.5,84.22949680925342,7.43,0.12
Twitter,Women 35-44,1692.92,76015,4104,369,0.053989344208379926,0.412504873294347,4.587859078590786,0.9,91.51966692084395,5.88,0.09
Instagram,Men 25-34,1692.95,66163,5954,893,0.08998987349424906,0.28433825999328183,1.8958006718924973,0.4,90.9787214247039,0.5,0.15
Instagram,Men 35-44,1693.07,67700,1624,64,0.023988183161004432,1.0425307881773398,26.45421875,0.6,81.57223546030815,6.79,0.04
Instagram,Women 18-24,1693.12,72813,5679,738,0.07799431420213424,0.29813699594999116,2.29420054200542,0.6,81.34743039487519,1.69,0.13
Pinterest,Women 35-44,1693.24,53731,3546,390,0.06599542163741602,0.4775070501974055,4.341641025641025,0.1,93.13796426153618,0.5,0.11
Facebook,Men 35-44,1693.33,53189,2872,258,0.053996127018744476,0.5895995821727019,6.563294573643411,0.1,94.41785436495205,5.12,0.09
Pinterest,Men 25-34,1693.43,56330,3041,273,0.0539854429256169,0.5568661624465636,6.203040293040293,0.1,93.98647338114431,1.3245172237954457,0.09
Twitter,Men 45-60,1693.63,52648,3158,315,0.059983285215012914,0.5362982900569981,5.376603174603175,0.2,96.87189688582532,0.62,0.1
Pinterest,Women 45-60,1693.89,69833,2094,104,0.02998582332135237,0.8089255014326648,16.287403846153847,0.1,85.61296832402941,1.3781414028964758,0.05
Facebook,Women 25-34,1694.13,57713,1731,86,0.02999324242371736,0.9787001733102254,19.699186046511628,0.4,80.65079044587257,5.25,0.05
Instagram,Men 18-24,1694.13,69212,1661,66,0.02399872854418309,1.0199458157736303,25.668636363636367,0.3,86.93446455406499,1.21,0.04
Instagram,Men 45-60,1694.18,70286,843,16,0.011993853683521611,2.009703440094899,105.88625,1.0,83.9263277518099,7.31,0.02
Instagram,Men 25-34,1694.22,74688,5825,757,0.07799110968294773,0.2908532188841202,2.238071334214003,0.5,92.72106638360901,6.72,0.13
Twitter,Men 25-34,1694.24,70612,5931,830,0.08399422194527842,0.2856584049907267,2.041253012048193,0.7,93.00195320842923,6.67,0.14
Pinterest,Men 35-44,1694.46,50864,1220,48,0.023985530040893363,1.3889016393442624,35.30125,0.1,93.68944044897852,0.8222374128824629,0.04
Facebook,All Ages,1694.53,53367,2881,259,0.0539846721756891,0.5881742450538008,6.542586872586872,0.3,95.5537277656417,1.81,0.09
Twitter,Men 18-24,1694.64,64992,5459,764,0.08399495322501231,0.3104304817732186,2.2181151832460735,0.2,80.42512554816645,5.98,0.14
Instagram,Men 45-60,1694.76,51285,3692,443,0.07198986058301647,0.45903575297941496,3.8256433408577877,0.6,90.49897086406578,4.66,0.12
Twitter,Women 18-24,1694.81,67281,4844,581,0.07199655177538979,0.34987819983484725,2.9170567986230638,0.3,93.25403837647626,5.45,0.12
Twitter,Men 35-44,1694.93,58240,1397,55,0.02398695054945055,1.2132641374373658,30.816909090909093,0.5,82.139544113473,4.06,0.04
Facebook,Men 35-44,1694.95,59540,2143,128,0.03599261001007726,0.7909239384041065,13.241796875,0.9,85.52132627271243,3.12,0.06
Instagram,Men 35-44,1695.1,64685,2328,139,0.03598979670711912,0.7281357388316151,12.194964028776978,0.5,88.18747596920159,6.04,0.06
Facebook,Women 45-60,1695.13,53626,4504,630,0.08398910976019096,0.37636101243339254,2.69068253968254,0.5,92.03567224277649,4.78,0.14
Instagram,Women 45-60,1695.13,73649,5302,636,0.07199011527651428,0.3197152018106375,2.665298742138365,0.2,90.3740870043945,1.44,0.12
Twitter,Women 18-24,1695.16,63382,4563,547,0.07199204821558171,0.3715012053473592,3.0990127970749546,1.0,95.31060715324895,1.35,0.12
Instagram,Men 45-60,1695.18,52879,2538,203,0.0479963690690066,0.667919621749409,8.35064039408867,0.2,97.95556497681457,2.91,0.08
Twitter,All Ages,1695.21,52361,3769,452,0.07198105460170738,0.4497771292119926,3.7504646017699117,0.2,97.3470503453103,2.43,0.12
Facebook,All Ages,1695.25,53787,2904,261,0.053990741257181105,0.5837637741046832,6.495210727969349,0.6,89.44596983125992,7.02,0.09
Pinterest,All Ages,1695.27,68304,6147,922,0.08999472944483486,0.27578818936066374,1.8386876355748374,0.1,90.88085120962381,0.5165795920065909,0.15
Twitter,Men 18-24,1695.3,68839,4130,413,0.05999506093929313,0.41048426150121065,4.104842615012107,0.8,88.4568306437913,0.5,0.1
Instagram,All Ages,1695.33,73933,5766,749,0.0779895310619074,0.29402185223725286,2.2634579439252334,0.7,96.66789844588237,4.44,0.13
Twitter,All Ages,1695.34,73258,3955,355,0.05398727783996287,0.42865739570164346,4.775605633802817,0.9,82.96882238031614,5.18,0.09
Twitter,Women 45-60,1695.37,61576,1847,92,0.02999545277380798,0.9179047103410936,18.427934782608695,0.9,89.50928003168318,5.4,0.05
Pinterest,All Ages,1695.39,57140,5142,771,0.08998949947497376,0.32971411901983666,2.1989494163424124,0.1,94.12043144073085,1.3727789849863727,0.15
Twitter,Men 45-60,1695.4,69167,2490,149,0.035999826506860205,0.6808835341365462,11.378523489932887,1.0,85.67582429746558,5.5,0.06
Instagram,Men 25-34,1695.42,76258,3202,224,0.04198903721576753,0.5294878201124298,7.568839285714286,0.1,94.36430261996811,5.16,0.07
Pinterest,Women 25-34,1695.43,74203,4452,445,0.059997574222066495,0.38082434860736747,3.8099550561797755,0.1,81.87999761868609,1.3566917312560638,0.1
Twitter,All Ages,1695.49,54513,3597,395,0.06598426063507787,0.47136224631637474,4.292379746835443,0.9,81.46350599983144,7.12,0.11
Instagram,All Ages,1695.54,73668,2652,159,0.03599934842808275,0.639343891402715,10.66377358490566,0.6,94.16815084341377,2.9,0.06
Instagram,Women 18-24,1695.59,52612,4735,710,0.08999847943434958,0.35809714889123545,2.388154929577465,0.2,80.26827109031005,6.35,0.15
Instagram,All Ages,1695.61,60611,1090,32,0.01798353434195113,1.555605504587156,52.9878125,0.2,87.50081237344371,1.42,0.03
Pinterest,Men 18-24,1695.74,73136,3510,280,0.04799278057317873,0.4831168091168091,6.056214285714286,0.1,97.82782038081834,0.564841353197518,0.08
Pinterest,Men 25-34,1695.75,61159,3302,297,0.053990418417567326,0.5135523924894003,5.709595959595959,0.1,94.06032735879181,0.5,0.09
Pinterest,Women 18-24,1695.77,64938,1168,35,0.017986387015306908,1.4518578767123287,48.45057142857143,0.1,83.43245897366299,1.1922442486795712,0.03
Facebook,Women 25-34,1695.83,65822,3949,394,0.059995138403573275,0.4294327677893137,4.304137055837563,0.1,88.51467773584258,4.05,0.1
Pinterest,Men 18-24,1695.85,57975,1391,55,0.023993100474342388,1.2191588785046727,30.833636363636362,0.1,94.47032371594932,0.7972127959686488,0.04
Twitter,Women 18-24,1695.88,52241,3447,379,0.06598265729982197,0.4919872352770525,4.474617414248021,0.7,93.6743788522698,0.51,0.11
Facebook,Men 45-60,1695.92,59185,2840,227,0.0479851313677452,0.5971549295774649,7.471013215859031,0.9,87.79646033826955,0.5,0.08
Instagram,Women 18-24,1695.99,64469,2707,189,0.04198917309094293,0.6265201329885483,8.973492063492063,0.6,88.81559052860607,2.99,0.07
Twitter,Men 18-24,1696.01,68058,2858,200,0.04199359369949161,0.5934254723582925,8.48005,0.7,84.1113636293628,0.5,0.07
Facebook,Women 35-44,1696.02,67092,2012,100,0.029988672270911586,0.8429522862823061,16.9602,1.0,86.67776359975747,3.99,0.05
Instagram,Men 25-34,1696.05,65367,4706,564,0.07199351354659078,0.360401614959626,3.0071808510638296,0.1,97.52087945219604,2.89,0.12
Pinterest,Men 18-24,1696.19,61160,3302,297,0.053989535644211904,0.5136856450635978,5.711077441077442,0.1,83.19258596038158,0.561266407924116,0.09
Twitter,Men 45-60,1696.2,75315,5874,763,0.07799243178649672,0.28876404494382024,2.2230668414154655,0.8,83.5670890921069,6.11,0.13
Instagram,Men 35-44,1696.22,75341,2260,113,0.029996947213336695,0.7505398230088496,15.01079646017699,0.4,81.59546323994675,7.83,0.05
Pinterest,Men 18-24,1696.22,55276,1658,82,0.02999493451045662,1.0230518697225572,20.685609756097563,0.1,97.4356024450453,1.124320288484933,0.05
Twitter,Men 35-44,1696.22,72813,1310,39,0.017991292763654843,1.294824427480916,43.492820512820515,0.4,97.634579178331,6.62,0.03
Pinterest,Men 35-44,1696.22,52898,1904,114,0.03599379938750047,0.8908718487394958,14.879122807017545,0.1,80.04055303282543,1.113595452664727,0.06
Instagram,Men 35-44,1696.24,66532,4391,483,0.06599831659953105,0.38629924846276475,3.5118840579710144,0.6,94.87018820350342,1.5,0.11
Twitter,Men 25-34,1696.24,67053,804,16,0.011990514965773344,2.1097512437810946,106.015,0.5,90.52423365341295,4.43,0.02
Instagram,All Ages,1696.35,57522,1035,31,0.01799311567747992,1.6389855072463768,54.72096774193548,0.4,97.34345802765546,7.36,0.03
Facebook,Men 35-44,1696.37,55893,3018,271,0.05399602812516773,0.5620841616964877,6.259667896678966,0.5,89.09323671262942,5.91,0.09
Pinterest,Women 35-44,1696.47,72033,6050,847,0.08398928268987825,0.2804082644628099,2.0029161747343567,0.1,89.83292091308881,1.2780429352412197,0.14
Twitter,Men 25-34,1696.52,56501,1356,54,0.023999575228757012,1.2511209439528024,31.417037037037037,0.6,80.07146174362585,2.37,0.04
Facebook,Men 45-60,1696.58,76020,4105,369,0.05399894764535648,0.41329598051157124,4.597777777777778,0.3,82.99100878290135,1.94,0.09
Facebook,Men 18-24,1696.63,51568,1547,77,0.02999922432516289,1.0967226890756303,22.034155844155844,0.3,96.70795450428275,0.5,0.05
Instagram,All Ages,1696.65,58590,4218,506,0.07199180747567845,0.4022403982930299,3.3530632411067196,1.0,87.04423468655509,4.66,0.12
Instagram,Women 25-34,1696.76,72708,4798,527,0.06598998734664686,0.35363901625677363,3.2196584440227705,0.8,83.14216124986164,1.62,0.11
Facebook,Men 18-24,1696.86,69763,5022,602,0.07198658314579362,0.3378853046594982,2.818704318936877,0.3,95.1602175926644,6.75,0.12
Twitter,Men 25-34,1696.91,65510,3930,393,0.059990841092962904,0.43178371501272267,4.317837150127227,0.3,83.22891498002733,3.24,0.1
Facebook,Women 45-60,1696.99,51521,1236,49,0.02399021758118049,1.3729692556634305,34.632448979591835,0.8,81.24424112102754,7.63,0.04
Twitter,Men 25-34,1697.18,52617,4735,710,0.08998992720983713,0.35843294614572335,2.3903943661971834,0.5,97.66780907796414,1.49,0.15
Facebook,All Ages,1697.21,54760,1971,118,0.035993425858290726,0.8610908168442415,14.38313559322034,0.3,90.07426490210561,6.62,0.06
Instagram,Women 18-24,1697.26,58090,4531,589,0.07799965570666208,0.374588391083646,2.881595925297114,0.4,89.23818479469608,3.17,0.13
Pinterest,Women 25-34,1697.26,67524,4456,490,0.06599135122326877,0.3808931777378815,3.463795918367347,0.1,96.87989565180277,1.3423919501624555,0.11
Facebook,Men 25-34,1697.28,52162,1251,50,0.02398297611287911,1.3567386091127098,33.9456,0.3,82.04270235147999,2.36,0.04
Facebook,Women 35-44,1697.32,58665,3871,425,0.06598482911446348,0.43847067941100487,3.993694117647059,0.9,91.35611542169498,3.81,0.11
Instagram,Men 45-60,1697.43,64718,1941,97,0.02999165610803795,0.8745131375579599,17.499278350515464,0.5,94.65269365028136,0.61,0.05
Instagram,Men 25-34,1697.46,55278,1658,82,0.029993849270957704,1.0237997587454766,20.700731707317075,0.6,83.03017954161571,4.17,0.05
Instagram,Women 45-60,1697.52,72634,3486,278,0.047994052372167306,0.48695352839931155,6.106187050359712,0.1,94.03477585542632,2.27,0.08
Instagram,Men 18-24,1697.55,67929,1222,36,0.017989371255281248,1.3891571194762684,47.15416666666667,1.0,85.00787384820543,3.3,0.03
Instagram,Men 25-34,1697.57,73223,1318,39,0.017999808803244883,1.28798937784522,43.52743589743589,0.6,91.89825122257892,3.26,0.03
Twitter,Men 45-60,1697.59,67735,2844,199,0.041987155827858565,0.5969022503516174,8.530603015075377,0.4,87.27658997819789,4.02,0.07
Facebook,All Ages,1697.63,52741,3164,316,0.05999127813276199,0.5365455120101138,5.372246835443038,0.9,84.07073356363492,3.18,0.1
Instagram,All Ages,1697.68,53788,3227,322,0.059994794377928165,0.5260861481251937,5.272298136645963,0.6,82.16145498246904,0.5,0.1
Facebook,Women 45-60,1697.7,53085,3503,385,0.06598850899500801,0.48464173565515273,4.40961038961039,0.8,93.50150109535308,3.97,0.11
Twitter,Women 18-24,1697.78,58934,1414,56,0.023992941256320628,1.2006930693069306,30.3175,0.8,95.19881778272696,3.84,0.04
Pinterest,Men 45-60,1697.86,73829,1771,70,0.023987863847539585,0.9587012987012986,24.255142857142857,0.1,82.20823363571972,0.5,0.04
Instagram,Men 18-24,1697.88,52124,4065,528,0.07798710766633413,0.4176826568265683,3.2156818181818183,0.7,87.77414263915395,4.15,0.13
Twitter,Men 25-34,1697.9,73112,3509,280,0.047994857205383525,0.483870048446851,6.063928571428572,1.0,95.96683650402058,6.8,0.08
Pinterest,All Ages,1698.06,58935,2475,173,0.04199541868159837,0.6860848484848484,9.815375722543353,0.1,85.94000976066582,0.6309778407554552,0.07
Instagram,Women 18-24,1698.07,56707,4763,666,0.08399315781120496,0.3565127020785219,2.5496546546546544,0.9,95.52224884734,6.63,0.14
Instagram,All Ages,1698.15,71316,1711,68,0.023991811094284592,0.9924897720631211,24.97279411764706,0.3,84.60821240155668,5.24,0.04
Facebook,Men 18-24,1698.18,68276,2867,200,0.04199132931044584,0.5923194977328218,8.4909,0.6,84.08226677040282,5.94,0.07
Instagram,All Ages,1698.29,52096,2813,253,0.05399646805896806,0.6037291148240312,6.7126086956521736,0.9,88.63082639738458,2.52,0.09
Instagram,Women 45-60,1698.3,61821,4451,534,0.07199818831788551,0.381554706807459,3.1803370786516854,0.5,82.61011621749938,4.31,0.12
Facebook,Women 35-44,1698.37,73432,4405,440,0.05998747140211352,0.38555505107832005,3.859931818181818,0.3,92.17817020206277,7.86,0.1
Twitter,Men 25-34,1698.46,65901,1581,63,0.02399053125142259,1.0742947501581277,26.95968253968254,0.2,83.11664580237739,6.79,0.04
Pinterest,Men 45-60,1698.62,74147,3559,284,0.047999244743549975,0.47727451531329024,5.981056338028169,0.1,96.03801622198834,0.5,0.08
Facebook,Women 18-24,1698.67,51535,927,27,0.017987775298340933,1.8324379719525352,62.9137037037037,0.1,86.16095711021644,3.19,0.03
Facebook,Men 25-34,1698.68,76115,5480,657,0.07199632135584313,0.30997810218978106,2.585509893455099,0.4,90.95473694733927,2.19,0.12
Facebook,Women 25-34,1698.68,57207,3775,415,0.0659884279895817,0.4499814569536424,4.093204819277108,0.8,90.66320177755006,7.19,0.11
Instagram,Women 35-44,1698.8,65379,4315,474,0.06599978586396243,0.3936964078794901,3.583966244725738,0.3,97.65406745283144,1.68,0.11
Instagram,Women 45-60,1698.89,65748,1577,63,0.023985520472105615,1.077292327203551,26.966507936507938,0.9,96.26829418420012,0.5,0.04
Twitter,Men 25-34,1699.04,67703,2031,101,0.029998670664520034,0.8365534219596258,16.822178217821783,0.7,80.47623825196115,4.54,0.05
Facebook,Men 35-44,1699.08,51530,2164,151,0.04199495439549777,0.7851571164510166,11.252185430463575,0.9,87.69926974473486,1.79,0.07
Facebook,Women 25-34,1699.11,53191,4787,718,0.08999642796713729,0.3549425527470232,2.3664484679665736,0.8,97.83123306793556,5.83,0.15
Facebook,Women 45-60,1699.32,73281,5276,633,0.07199683410433809,0.32208491281273693,2.6845497630331754,0.7,92.77145259078449,1.33,0.12
Pinterest,Women 45-60,1699.37,69930,5874,822,0.083998283998284,0.28930371127000337,2.067360097323601,0.1,87.66193503504098,0.5,0.14
Instagram,Men 25-34,1699.53,69102,3731,335,0.053992648548522475,0.45551594746716695,5.0732238805970145,0.1,93.60545073565766,6.94,0.09
Instagram,Men 18-24,1699.56,64782,3109,248,0.04799172609675527,0.5466580894178192,6.853064516129032,0.3,84.58995870525568,2.69,0.08
Instagram,Women 35-44,1699.65,75033,3601,288,0.04799221675795983,0.4719938905859484,5.901562500000001,0.6,85.46815673497757,1.52,0.08
Twitter,Women 18-24,1699.71,69507,5838,817,0.08399154042038931,0.2911459403905447,2.0804283965728274,1.0,96.89370412085995,0.57,0.14
Facebook,Men 45-60,1699.74,72799,873,17,0.011991922965974807,1.9470103092783506,99.98470588235294,0.1,96.71507171669228,3.6,0.02
Instagram,Men 25-34,1699.75,66783,5609,785,0.08398844017190003,0.303039757532537,2.1652866242038216,0.5,87.57378814015205,0.84,0.14
Twitter,Men 18-24,1699.76,76200,1371,41,0.01799212598425197,1.2397957695113055,41.45756097560976,0.8,82.06300213476227,2.53,0.03
Instagram,Women 35-44,1699.77,71968,4318,431,0.05999888839484215,0.39364752200092634,3.943781902552204,0.9,82.61168709627351,3.94,0.1
Instagram,Men 45-60,1699.88,61071,1099,32,0.017995447921271963,1.546751592356688,53.12125,0.8,90.09021331495997,6.76,0.03
Pinterest,Men 25-34,1699.92,59044,4959,694,0.08398821218074656,0.34279491833030856,2.4494524495677235,0.1,86.35158675781351,0.5,0.14
Twitter,Men 45-60,1699.94,55595,1667,83,0.02998471085529274,1.0197600479904019,20.48120481927711,0.3,83.68435461926,5.94,0.05
Facebook,Women 45-60,1700.04,59632,3577,357,0.05998457204185672,0.4752697791445345,4.762016806722689,0.6,88.03087882922772,4.49,0.1
Twitter,Women 25-34,1700.05,74341,2230,111,0.029996906148693183,0.7623542600896861,15.315765765765766,0.6,83.6280131002319,0.71,0.05
Facebook,Women 18-24,1700.14,64570,4261,468,0.06599039801765526,0.39900023468669327,3.632777777777778,0.2,81.92282665498803,3.12,0.11
Pinterest,Men 45-60,1700.24,60342,2534,177,0.04199396771734447,0.6709707971586425,9.60587570621469,0.1,95.31298782623273,0.5058547561863848,0.07
Facebook,Men 45-60,1700.25,75675,4086,367,0.053994053518334986,0.4161160058737151,4.63283378746594,0.1,80.36160645232626,0.99,0.09
Instagram,Men 45-60,1700.46,58374,4202,504,0.07198410251139206,0.4046787244169443,3.3739285714285714,0.5,94.84550904421228,3.51,0.12
Twitter,Women 18-24,1700.46,57620,691,13,0.011992363762582437,2.4608683068017365,130.80461538461537,0.7,90.16302518340584,4.02,0.02
Facebook,Women 45-60,1700.54,61192,734,14,0.011995032030330761,2.316811989100817,121.46714285714286,0.3,85.45227499066203,2.43,0.02
Facebook,Men 25-34,1700.64,56424,3723,409,0.06598256061250532,0.4567929089443997,4.158044009779951,0.5,82.2158891270286,2.38,0.11
Twitter,Women 25-34,1700.75,74303,1783,71,0.023996339313352086,0.9538698822209759,23.954225352112676,0.7,90.49533764202982,4.18,0.04
Facebook,Women 25-34,1700.99,65332,4311,474,0.06598604053143942,0.3945697054047785,3.5885864978902955,0.1,89.60059443610857,3.38,0.11
Pinterest,Women 35-44,1701.08,53451,3527,387,0.0659856691175095,0.48230223986390697,4.395555555555555,0.1,94.70288640523131,1.140407542215242,0.11
Facebook,Men 45-60,1701.1,60222,722,14,0.011988974129055826,2.3560941828254847,121.50714285714285,0.2,86.52215847942945,1.59,0.02
Facebook,Men 45-60,1701.13,54914,4612,645,0.08398586881305314,0.36884865568083264,2.6374108527131783,0.4,84.80326917678644,5.65,0.14
Twitter,Women 25-34,1701.16,59729,4658,605,0.07798556814947513,0.36521253756977246,2.8118347107438018,0.6,97.80382982720073,3.82,0.13
Pinterest,Women 25-34,1701.18,60776,2552,178,0.04199025931288666,0.6666065830721003,9.557191011235956,0.1,95.03921946696498,0.6238279502086512,0.07
Facebook,Women 35-44,1701.28,55822,3349,334,0.059994267493103076,0.507996416840848,5.093652694610778,0.8,94.28149930872829,4.51,0.1
Pinterest,Women 45-60,1701.29,72140,865,17,0.011990573884114222,1.9668092485549133,100.07588235294118,0.1,97.66951492182392,0.6113156417517441,0.02
Instagram,Women 25-34,1701.32,64845,5057,657,0.07798596653558486,0.3364287126754993,2.5895281582952814,0.9,88.55886744593543,1.86,0.13
Instagram,Men 18-24,1701.47,74779,4038,363,0.053999117399269846,0.4213645368994552,4.687245179063361,0.6,94.84664694706902,5.78,0.09
Pinterest,All Ages,1701.49,73349,4841,532,0.06599953646266479,0.3514749018797769,3.1982894736842105,0.1,82.60086637027769,0.8186624676090609,0.11
Facebook,Women 45-60,1701.59,54611,4587,642,0.08399406712933292,0.37095923261390884,2.6504517133956385,0.7,85.24640941883376,1.98,0.14
Pinterest,Men 35-44,1701.59,58511,1755,87,0.02999436003486524,0.9695669515669515,19.558505747126436,0.1,96.01433615433793,1.2351435919603957,0.05
Twitter,Women 35-44,1701.59,60422,1812,90,0.02998907682632154,0.9390673289183222,18.906555555555556,0.5,96.44681678079765,4.22,0.05
Pinterest,Women 18-24,1701.7,74624,3134,219,0.04199721269296741,0.5429802169751117,7.770319634703196,0.1,85.82778967328385,1.0724835820206038,0.07
Twitter,Men 45-60,1701.72,63073,756,15,0.011986111331314508,2.250952380952381,113.44800000000001,0.2,80.1546772138643,1.3,0.02
Twitter,Men 45-60,1701.73,62333,1869,93,0.029984117562126,0.9105029427501338,18.29817204301075,0.9,85.94682420638533,3.75,0.05
Instagram,Men 18-24,1701.86,69566,834,16,0.011988615128079808,2.040599520383693,106.36625,0.4,82.57375752212985,6.95,0.02
Pinterest,Men 18-24,1701.99,53114,3824,458,0.07199608389501826,0.4450810669456067,3.7161353711790395,0.1,94.32282624827143,1.1868818307694682,0.12
Twitter,All Ages,1702.05,66535,3592,323,0.053986623581573606,0.4738446547884187,5.269504643962848,0.8,94.66023248504172,3.5,0.09
Twitter,Women 35-44,1702.23,61515,5167,723,0.08399577338860441,0.3294426166053803,2.3543983402489626,0.3,86.14340240047939,7.62,0.14
Instagram,Men 25-34,1702.3,65856,1580,63,0.023991739552964044,1.0774050632911392,27.02063492063492,0.7,80.43442218557963,6.73,0.04
Pinterest,Women 35-44,1702.37,68681,2060,103,0.029993739170949753,0.8263932038834951,16.527864077669904,0.1,83.43242842547464,1.3137923879752396,0.05
Pinterest,Women 25-34,1702.56,65301,5093,662,0.07799268005084149,0.33429412919693696,2.571842900302115,0.1,92.48297100652451,0.5,0.13
Pinterest,Women 18-24,1702.6,68561,822,16,0.011989323376263473,2.0712895377128953,106.4125,0.1,96.04124487672802,0.8776490646201941,0.02
Facebook,Men 45-60,1702.62,65087,5857,878,0.08998724783750979,0.2906983097148711,1.9392027334851936,0.4,96.80458426154567,4.81,0.15
Facebook,Men 18-24,1702.65,65445,4712,565,0.07199938879975552,0.36134337860780985,3.0135398230088497,0.9,93.71172578637866,6.72,0.12
Pinterest,Women 45-60,1702.68,51736,1241,49,0.0239871656100201,1.3720225624496374,34.74857142857143,0.1,87.9318109684481,1.2941301889715286,0.04
Twitter,Women 45-60,1702.76,57689,3807,418,0.06599178352892232,0.44727081691620696,4.073588516746412,0.4,97.74307851671904,7.47,0.11
Facebook,Men 35-44,1702.93,68128,3678,331,0.05398661343353687,0.4630043501903208,5.1448036253776435,0.2,93.39293421109369,6.32,0.09
Facebook,Women 25-34,1702.99,76163,5026,552,0.06599004766093773,0.33883605252686033,3.0851268115942028,0.5,89.61189252177695,7.23,0.11
Instagram,Women 45-60,1703.22,53171,3509,385,0.06599462112805853,0.48538614990025647,4.423948051948052,0.7,81.52355602518548,0.5,0.11
Facebook,Men 25-34,1703.23,61534,1476,59,0.0239867390385803,1.153949864498645,28.868305084745764,0.8,88.51649999748489,3.68,0.04
Twitter,All Ages,1703.3,70174,4631,509,0.0659931028586086,0.36780393003670914,3.3463654223968566,1.0,92.39561764309224,0.73,0.11
